Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,description_wiki
15278,World Championship Poker featuring Howard Lederer: All In,Wii,2006.0,Misc,505 Games,0.02,0.0,0.0,0.0,0.02,no_data
15279,Kill.Switch,GBA,2004.0,Shooter,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.02,"Cet article est une ébauche concernant le jeu vidéo.
Vous pouvez partager vos connaissances en l’améliorant (comment ?) (voir l’aide à la rédaction)."
15280,"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,no_data
15281,Jinsei Game Wii,Wii,2007.0,Misc,Takara Tomy,0.0,0.0,0.02,0.0,0.02,no_data
15282,Heavy Fire: The Chosen Few 3D,3DS,2011.0,Shooter,Mastiff,0.02,0.0,0.0,0.0,0.02,no_data
15283,Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,DS,2008.0,Misc,Benesse,0.0,0.0,0.02,0.0,0.02,no_data
15284,Hyakka Hyakurou: Sengoku Ninpoujou,PSV,2016.0,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,no_data
15285,Jake Hunter: Detective Chronicles,DS,2008.0,Adventure,Aksys Games,0.02,0.0,0.0,0.0,0.02,no_data
15286,Gekka Ryouran Romance,PSP,2011.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,no_data
15287,Don Bradman Cricket 14,PS3,2014.0,Sports,Tru Blu Entertainment,0.0,0.02,0.0,0.0,0.02,no_data
15288,Guess the Logos,XB,2004.0,Puzzle,Sega,0.02,0.0,0.0,0.0,0.02,no_data
15289,Ore no Yome: Anata Dake no Hanayome,X360,2010.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,no_data
15290,Crime Scene,DS,2009.0,Adventure,Nobilis,0.0,0.02,0.0,0.0,0.02,"Cet article est une ébauche concernant le jeu vidéo.
Vous pouvez partager vos connaissances en l’améliorant (comment ?) (voir l’aide à la rédaction)."
15291,Military History: Commander - Europe at War,PSP,2009.0,Strategy,Slitherine Software,0.0,0.01,0.0,0.01,0.02,no_data
15292,NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,SAT,1996.0,Misc,Sonnet,0.0,0.0,0.02,0.0,0.02,no_data
15293,Final Approach 2: 1st Priority,PS2,2008.0,Adventure,Princess Soft,0.0,0.0,0.02,0.0,0.02,no_data
15294,Stormrise,PC,2009.0,Strategy,Sega,0.0,0.02,0.0,0.0,0.02,"Stormrise
Développeur
The Creative Assembly
Éditeur
Sega
Compositeur
Jeff van Dyck
Date de sortie
AN : 24 mars 2009
EUR : 27 mars 2009
Genre
Stratégie en temps réel
Mode de jeu
Un joueur, multijoueur
Plateforme
PlayStation 3, Xbox 360, Microsoft Windows
Évaluation
PEGI 16 (d)
modifier - modifier le code - modifier Wikidata"
15295,Gochuumon wa Usagi Desu ka?? Wonderful Party!,PSV,2016.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,no_data
15296,Moujuutsukai to Oujisama: Snow Bride,PS2,2011.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,no_data
15297,Detective Jinguuji Saburo: Ronde Revenge,3DS,2012.0,Action,Arc System Works,0.0,0.0,0.02,0.0,0.02,no_data
15298,Casper: Spirit Dimensions,GC,2002.0,Platform,TDK Mediactive,0.02,0.0,0.0,0.0,0.02,"Pour les articles homonymes, voir Casper."
15299,Meitantei Evangelion,PS2,2007.0,Adventure,Broccoli,0.0,0.0,0.02,0.0,0.02,no_data
15300,Tsuyo Kiss 2 Portable,PSP,2010.0,Adventure,NetRevo,0.0,0.0,0.02,0.0,0.02,no_data
15301,Butt-Ugly Martians: Zoom or Doom!,PS2,2002.0,Racing,Vivendi Games,0.01,0.01,0.0,0.0,0.02,"Butt-Ugly Martians
Zoom or Doom!
Développeur
Runecraft
Éditeur
Crave Entertainment
Date de sortie
GameCube :
FRA : 21 mars 2003
EUR : 10 mai 2003

PlayStation 2 :
FRA : 3 décembre 2002
USA : 30 juillet 2003
Genre
Course futuriste
Mode de jeu
Un joueur, Multijoueur
Plateforme
GameCube, PlayStation 2
Évaluation
ESRB : E ?
PEGI : 3+ ?
Site web
cravegames.com/Games/ButtUgly/index.asp
modifier - modifier le code - modifier Wikidata"
15302,Mar Heaven: Karudea no Akuma,DS,2006.0,Role-Playing,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,no_data
15303,F1 2016 (Codemasters),PC,2016.0,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02,no_data
15304,Brain Dead 13,PS,1996.0,Adventure,Coconuts Japan,0.01,0.01,0.0,0.0,0.02,"Brain Dead 13
Développeur
ReadySoft
Éditeur
ReadySoft
Date de sortie
1995
Genre
Film interactif
Mode de jeu
Un joueur
Plateforme
Ordinateur(s) :
DOS, Windows, Mac
Console(s) :
3DO, CD-i, Jaguar, Saturn, PlayStation
Téléphone(s) mobile(s) :
iOS
Évaluation
ESRB : KA ?
modifier - modifier le code - modifier Wikidata"
15305,Spider-Man 3,PC,2007.0,Platform,Activision,0.02,0.0,0.0,0.0,0.02,"Spider-Man 3
Logo original du film
Données clés
Titre original Spider-Man 3
Réalisation Sam Raimi
Scénario Sam Raimi
Ivan Raimi
Alvin Sargent
Musique Christopher Young
Danny Elfman
Acteurs principaux
Tobey Maguire
Kirsten Dunst
James Franco
Thomas Haden Church
Topher Grace
Sociétés de production Marvel Studios
Laura Ziskin Productions
Columbia Pictures
Pays de production États-Unis
Genre Fantastique
Super-héros
Durée 139 minutes
Sortie 2007
Série Spider-Man (2002)
Spider-Man 2
(2004)
Pour plus de détails, voir Fiche technique et Distribution"
15306,Robotics;Notes,X360,2012.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,"Robotics;Notes
Logo de la série d'animation.
ロボティクス・ノーツ
(Robotikusu Nōtsu)
Genres Science-fiction, action, fantasy, romance, mystère
Jeu vidéo : Robotics;Notes (Elite) / Robotics;Notes Double Pack
Éditeur 5pb.
Développeur MAGES.
Concepteur Chiyomaru Studio
Genre Visual novel
Plate-forme PlayStation 3, Xbox 360 (28 juin 2012)
PlayStation Vita (26 juin 2014)
Nintendo Switch, PlayStation 4 (31 janvier 2019)
Steam, Nintendo Switch, PlayStation 4 (13 octobre 2020)
Nintendo Switch, PlayStation 4 (16 octobre 2020)
Anime japonais
Réalisateur
Kazuya Nomura
Studio d’animation Production I.G
Chaîne Fuji TV (noitaminA)
1re diffusion 11 octobre 2012 – 21 mars 2013
Épisodes 22
modifier"
15307,Hoppie,DS,2011.0,Platform,Jack of All Games,0.02,0.0,0.0,0.0,0.02,"↑ Gov.uk, (site web), consulté le 8 juin 2022
↑
a et b (en) Cameron Holland, The Ashes of Phoenix Games - Expensive Budget Gaming [archive], 13 juillet 2018, retrogamereviews.co.uk.
↑ (en) C. David et Christopher Gates, Worst Video Game Covers of All Time [archive], 15 septembre 2017, Grunge.com.
↑ Killy, Test du jeu Arcade Action [archive], 30 novembre 2004, Jeuxvideo.com (noté 5/20).
↑ Romendil, Test du jeu Animal SOccer World [archive], 17 août 2006, Jeuxvideo.com (noté 1/20).
↑ Rivaol, Test du jeu City Soccer Challenge [archive], 14 août 2006, Jeuxvideo.com (noté 1/20).
↑ aiste, Test du jeu Search and Destroy [archive], 14 août 2006, Jeuxvideo.com (noté 2/20).
↑ Logan, Test du jeu London Cab Challenge [archive], 11 août 2006, Jeuxvideo.com (noté 1/20).
↑ Dinowan, Test du jeu G-Force [archive], 16 août 2006, Jeuxvideo.com (noté 3/20).
↑ Romnedil, Test du jeu Son of the Lion King [archive], 10 août 2006, Jeuxvideo.com (noté 4/20).
↑ Killy, Test du jeu Kidz Sports Basketball [archive], 16 août 2006, Jeuxvideo.com (noté 3/20)."
15308,Rugby League Team Manager 2015,PC,2015.0,Action,Alternative Software,0.0,0.02,0.0,0.0,0.02,no_data
15309,Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,DS,2007.0,Misc,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,no_data
15310,The Lord of the Rings Online: Mines of Moria,PC,2008.0,Role-Playing,Codemasters Online,0.0,0.02,0.0,0.0,0.02,no_data
15311,T.A.C. Heroes : Big Red One,DS,2010.0,Strategy,Storm City Games,0.02,0.0,0.0,0.0,0.02,no_data
15312,War Leaders: Clash of Nations,PC,2009.0,Strategy,CDV Software Entertainment,0.0,0.02,0.0,0.0,0.02,"War Leaders
Clash of Nations
Développeur
Enigma Software
Éditeur
Akella
DreamCatcher Interactive
Date de sortie
7 septembre 2007 (AN)
21 octobre 2008 (EU)
Genre
Stratégie tour par tour
Plateforme
Windows
Évaluation
PEGI 12 (d)
modifier - modifier le code - modifier Wikidata"
15313,Dungeons & Dragons: Shadow over Mystara,PS3,2013.0,Role-Playing,Capcom,0.0,0.0,0.02,0.0,0.02,"Dungeons and Dragons
Shadow over Mystara
Développeur
Capcom
Éditeur
Capcom
Date de sortie
Février 1996
Genre
beat them all / rôle
Mode de jeu
De un à quatre joueurs en mode coopératif
Plateforme
Arcade :
CP System II
Ordinateur(s) :
PC : Windows
Console(s) :
Saturn
modifier - modifier le code - modifier Wikidata"
15314,The King of Fighters NeoWave,XB,2006.0,Fighting,SNK Playmore,0.02,0.0,0.0,0.0,0.02,"The King of Fighters
Neowave
Développeur
SNK Playmore
Éditeur
Sammy
Date de sortie
Arcade : 2004

PlayStation 2
JAP : 21 juillet 2005
EUR : 31 octobre 2006

Xbox
JAP : 30 mars 2006
AN : 11 avril 2006
Franchise
The King of Fighters
Genre
Jeu de combat
Mode de jeu
un ou deux joueur(s)
Plateforme
Atomiswave, PlayStation 2, Xbox
Site web
game.snk-corp.co.jp/official/kof-xii/english
modifier - modifier le code - modifier Wikidata"
15315,Super PickUps,PS2,2007.0,Racing,XS Games,0.01,0.01,0.0,0.0,0.02,no_data
15316,Puzzle Quest: Challenge of the Warlords,PSP,2007.0,Puzzle,D3Publisher,0.01,0.0,0.0,0.0,0.02,"Puzzle Quest
Challenge of the Warlords
Développeur
Infinite Interactive
Éditeur
D3 Publisher
Réalisateur
Steve Fawkner
Date de sortie
FRA : 10 octobre 2007
USA : 20 mars 2007
GBR : 16 mars 2007
JAP : 27 septembre 2007
Genre
Puzzle, RPG
Mode de jeu
Multijoueur, solo
Plateforme
Nintendo DS, PlayStation Portable, Windows, Xbox 360, Mac OS, PlayStation 2, Wii, PlayStation 3, iOS, téléphone mobile
Langue
Anglais
Site web
www.puzzle-quest.com/warlords/index.html
Warlords et Puzzle Quest (en)
-
modifier - modifier le code - modifier Wikidata"
15317,Aquanaut's Holiday,PS,1995.0,Adventure,Sony Computer Entertainment,0.01,0.01,0.0,0.0,0.02,"Aquanaut's Holiday
Développeur
Artdink
Éditeur
JAP Artdink
AN SCEA
EUR SCEE
Date de sortie
AN : 26 juillet 1996
Franchise
Aquanaut's Holiday (d)
Genre
Aventure
Mode de jeu
Solo
Plateforme
PlayStation
Langue
Anglais
Évaluation
ESRB: E1
modifier - modifier le code - modifier Wikidata"
15318,Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa,DS,2007.0,Adventure,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02,no_data
15319,Runaway: A Twist of Fate,DS,,Adventure,Focus Home Interactive,0.0,0.02,0.0,0.0,0.02,"Cet article est une ébauche concernant le jeu vidéo.
Vous pouvez partager vos connaissances en l’améliorant (comment ?) (voir l’aide à la rédaction)."
15320,Hot 'n' Cold,DS,2009.0,Action,Majesco Entertainment,0.02,0.0,0.0,0.0,0.02,no_data
15321,Nisenochigiri,PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,no_data
15322,Wakeboarding Unleashed Featuring Shaun Murray,GBA,2003.0,Sports,Aspyr,0.01,0.01,0.0,0.0,0.02,"Wakeboarding Unleashed
featuring Shaun Murray
Développeur
Shaba Games
Beenox (PC)
Éditeur
Activision
Date de sortie
3 juin 2003
Genre
Sport (wakeboard)
Plateforme
PlayStation 2, Xbox, Windows, Game Boy Advance
modifier - modifier le code - modifier Wikidata"
15323,The Testament of Sherlock Holmes,X360,2012.0,Adventure,Focus Home Interactive,0.0,0.02,0.0,0.0,0.02,no_data
15324,Kikou Heidan J-Phoenix: Cobalt Shoutaihen,PS2,2002.0,Action,Takara,0.0,0.0,0.02,0.0,0.02,no_data
15325,Last Escort,PS2,2006.0,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,no_data
15326,Meikyuu Cross Blood: Reloaded,X360,2011.0,Action,Unknown,0.0,0.0,0.02,0.0,0.02,no_data
15327,Livly Garden,DS,2010.0,Simulation,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02,no_data
15328,Nicktoons Collection: Game Boy Advance Video Volume 3,GBA,2005.0,Misc,,0.01,0.01,0.0,0.0,0.02,no_data
15329,Elminage III: Ankoku no Shito to Yaiyou no Kyuuden,PSP,2011.0,Role-Playing,Starfish,0.0,0.0,0.02,0.0,0.02,no_data
15330,Commando: Steel Disaster,DS,2008.0,Shooter,Lexicon Entertainment,0.02,0.0,0.0,0.0,0.02,no_data
15331,Aria: The Natural ~Tooi Yume no Mirage~,PS2,2006.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02,no_data
15332,Hellgate: London,PC,2007.0,Role-Playing,Electronic Arts,0.0,0.02,0.0,0.0,0.02,"Hellgate
London
Développeur
Flagship Studios
Éditeur
Namco
Electronic Arts
HanbitSoft
Compositeur
Cris Velasco
Date de sortie
31 octobre 20071
2 novembre 20071
31 octobre 20072,3
1er novembre 20072
Genre
Jeu de tir à la première personne, Hack 'n' Slash, Action-RPG
Mode de jeu
Solo, multijoueur (seulement sur Internet)
Plateforme
Windows
Langue
Allemand
Version
1.2 (single player)
Évaluation
ESRB : M ?
PEGI : 18+ ?
)
modifier - modifier le code - modifier Wikidata"
15333,Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,Wii,2008.0,Fighting,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02,no_data
15334,The Awakened Fate Ultimatum,PS3,2014.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.02,0.0,0.02,no_data
15335,Gal Gun,PS3,2012.0,Shooter,Alchemist,0.0,0.0,0.02,0.0,0.02,no_data
15336,Chuck E. Cheese's Super Collection,Wii,2011.0,Action,UFO Interactive,0.02,0.0,0.0,0.0,0.02,no_data
15337,Hakuouki: Yuugi Roku DS,DS,2011.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,no_data
15338,Mystery Tales 2: The Spirit Mask,DS,2011.0,Puzzle,Unknown,0.0,0.02,0.0,0.0,0.02,no_data
15339,Kung Fu Panda: Showdown of Legendary Legends,3DS,2015.0,Action,Little Orbit,0.0,0.02,0.0,0.0,0.02,no_data
15340,Shonen Jump's Shaman King: Master of Spirits 2,GBA,2005.0,Role-Playing,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.02,no_data
15341,Dead Rising,PS4,2016.0,Action,Capcom,0.01,0.0,0.0,0.0,0.02,"Cet article est une ébauche concernant le jeu vidéo.
Vous pouvez partager vos connaissances en l’améliorant (comment ?) (voir l’aide à la rédaction)."
15342,Homefront: The Revolution,PC,2016.0,Shooter,Deep Silver,0.0,0.02,0.0,0.0,0.02,"Cet article est une ébauche concernant le jeu vidéo et la science-fiction.
Vous pouvez partager vos connaissances en l’améliorant (comment ?) (voir l’aide à la rédaction)."
15343,Toki no Kizuna: Hanayui Tsuzuri,PSP,2013.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,no_data
15344,The Technomancer,XOne,2016.0,Role-Playing,Focus Home Interactive,0.01,0.01,0.0,0.0,0.02,"The Technomancer
Développeur
Spiders
Éditeur
Focus Home Interactive
Réalisateur
Jehanne Rousseau
Compositeur
Olivier Derivière
Date de sortie
28 juin 2016
Genre
Action-RPG
Mode de jeu
Un joueur
Plateforme
Ordinateur(s) :
Windows
Console(s) :
PlayStation 4, Xbox One
Langue
Voix en anglais, sous-titres en français
Moteur
Silk Engine
Évaluation
PEGI : 16
Site web
www.thetechnomancer-game.com
modifier - modifier le code - modifier Wikidata"
15345,Rinne no Lagrange: Kamogawa Days,PS3,2012.0,Adventure,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,no_data
15346,TOCA Race Driver 3,PC,2006.0,Racing,Codemasters,0.0,0.02,0.0,0.0,0.02,"Cet article contient une ou plusieurs listes (décembre 2010).
Ces listes gagneraient à être rédigées sous la forme de paragraphes synthétiques, plus agréables à la lecture, les listes pouvant être aussi introduites par une partie rédigée et sourcée, de façon à bien resituer les différents items.
D'autre part, Wikipédia n'a pas pour rôle de constituer une base de données et privilégie un contenu encyclopédique plutôt que la recherche de l'exhaustivité."
15347,Airport Simulator,PC,2011.0,Simulation,Unknown,0.0,0.02,0.0,0.0,0.02,no_data
15348,Casper's Scare School: Spooky Sports Day,Wii,2009.0,Sports,Blast! Entertainment Ltd,0.02,0.0,0.0,0.0,0.02,no_data
15349,Code R,SAT,1998.0,Adventure,Quintet,0.0,0.0,0.02,0.0,0.02,no_data
15350,The Idolmaster: Gravure For You! Vol.8,PS3,2012.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,no_data
15351,Disney Sports Football,GBA,2002.0,Sports,Unknown,0.01,0.01,0.0,0.0,0.02,no_data
15352,Oil Rush,PC,2012.0,Strategy,Iceberg Interactive,0.0,0.02,0.0,0.0,0.02,"Oil Rush
Développeur
Unigine Corp
Éditeur
Unigine Corp
Iceberg Interactive
Date de sortie
25 janvier 2012
Genre
Stratégie en temps réel, tower defense
Mode de jeu
Solo, multijoueur
Plateforme
Ordinateur(s) :
Windows, Mac, Linux
Téléphone(s) mobile(s) :
iOS, Android
Langue
Anglais, russe, allemand
Moteur
Unigine
Version
1.12
Évaluation
PEGI 12 (d)
Site web
oilrush-game.com
modifier - modifier le code - modifier Wikidata"
15353,Cabela's Big Game Hunter: Pro Hunts,WiiU,2014.0,Shooter,Activision,0.02,0.0,0.0,0.0,0.02,no_data
15354,Chicken Hunter,DS,2007.0,Shooter,Phoenix Games,0.02,0.0,0.0,0.0,0.02,no_data
15355,Hakuoki: Shinkai - Furi no Shou,PSV,2015.0,Action,Idea Factory,0.0,0.0,0.02,0.0,0.02,no_data
15356,Demolition Company: Gold Edition,PC,2011.0,Simulation,,0.0,0.02,0.0,0.0,0.02,no_data
15357,Headhunter: Redemption,XB,2004.0,Action,Sega,0.02,0.0,0.0,0.0,0.02,"Headhunter
Redemption
Développeur
Amuze
Éditeur
Sega
Compositeur
Richard Jacques
Date de sortie
EUR : 27 août 2004
USA : 21 septembre 20041
Genre
Action-aventure
Mode de jeu
Un joueur
Plateforme
PlayStation 2, Xbox
Langue
Français (textes)
Anglais (voix)
Moteur
RenderWare
Évaluation
ESRB : M ?1
PEGI : 16+ ?
Headhunter
Headhunter (2001)
modifier - modifier le code - modifier Wikidata"
15358,Onechanbara Special,PSP,2011.0,Action,D3Publisher,0.0,0.0,0.02,0.0,0.02,no_data
15359,Daikaijuu Battle: Ultra Coliseum,Wii,2008.0,Fighting,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,no_data
15360,Saki: Achiga-Hen Portable,PSP,2013.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02,no_data
15361,Bella Sara 2 - The Magic of Drasilmare,3DS,2013.0,Adventure,Big Ben Interactive,0.0,0.02,0.0,0.0,0.02,no_data
15362,Minna de Dokusho: Keatai Shousetsu Desu,PSP,2008.0,Misc,Dorart,0.0,0.0,0.02,0.0,0.02,no_data
15363,Polar Bowler,DS,2008.0,Sports,Mumbo Jumbo,0.02,0.0,0.0,0.0,0.02,no_data
15364,Prehistorik Man,GBA,2001.0,Platform,THQ,0.01,0.01,0.0,0.0,0.02,"Prehistorik Man
Développeur
Titus Interactive
Éditeur
Titus Interactive
JAP Arc System Works (DS)
Date de sortie
SNES et GB : 19951
GBA : 20012
Genre
Plates-formes
Mode de jeu
Un joueur
Plateforme
Console(s) :
Super Nintendo
Console(s) portable(s) :
Game Boy, Game Boy Advance, DSiWare
Téléphone(s) mobile(s) :
iOS, téléphone mobile
modifier - modifier le code - modifier Wikidata"
15365,F1 2002,GBA,2002.0,Racing,"Destination Software, Inc",0.01,0.01,0.0,0.0,0.02,Kimi Räikkönen au Grand Prix d'Indianapolis en 2002.
15366,Chicago Enforcer,XB,2005.0,Shooter,Kemco,0.02,0.0,0.0,0.0,0.02,no_data
15367,Jinguuji Saburou DS: Akai Chou,DS,2010.0,Adventure,Arc System Works,0.0,0.0,0.02,0.0,0.02,no_data
15368,Dance Dance Revolution Extra Mix,PS,2001.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,no_data
15369,UnchainBlades EXXiV,PSP,2012.0,Role-Playing,FuRyu,0.0,0.0,0.02,0.0,0.02,no_data
15370,Princess Isabella: A Witch's Curse,Wii,2010.0,Adventure,Destineer,0.02,0.0,0.0,0.0,0.02,no_data
15371,Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,DS,2008.0,Adventure,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,no_data
15372,The Legend of Heroes: Trails in the Sky Third Chapter,PSV,2016.0,Role-Playing,Nihon Falcom Corporation,0.0,0.0,0.02,0.0,0.02,no_data
15373,Pippa Funnell: Ranch Rescue,Wii,2007.0,Adventure,Ubisoft,0.0,0.02,0.0,0.0,0.02,no_data
15374,Jewel Link: Galactic Quest,DS,2012.0,Action,Avanquest Software,0.0,0.02,0.0,0.0,0.02,no_data
15375,Super Bowling,N64,1999.0,Sports,Athena,0.02,0.0,0.0,0.0,0.02,no_data
15376,Rat Attack!,N64,2000.0,Puzzle,Mindscape,0.02,0.0,0.0,0.0,0.02,"Rat Attack!
Développeur
Pure Entertainment Games
Éditeur
Mindscape
Compositeur
Allister Brimble
Date de sortie
2000
Genre
Puzzle
Mode de jeu
Un joueur, multijoueur
Plateforme
Nintendo 64, PlayStation
Évaluation
ESRB : E ?
modifier - modifier le code - modifier Wikidata"
15377,Kawaii Koinu DS 3,DS,2010.0,Simulation,MTO,0.0,0.0,0.02,0.0,0.02,no_data
15378,Chuugen no Hasha: Sangoku Shouseiden,PSP,2006.0,Strategy,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,no_data
15379,Chevrolet Camaro: Wild Ride,DS,2010.0,Racing,Storm City Games,0.02,0.0,0.0,0.0,0.02,no_data
15380,The Sims 2: Happy Holiday Stuff,PC,2006.0,Simulation,Electronic Arts,0.01,0.01,0.0,0.0,0.02,no_data
15381,Largo Winch .// Commando Sar,PS,2002.0,Adventure,Ubisoft,0.01,0.01,0.0,0.0,0.02,no_data
15382,Joker no Kuni no Alice: Wonderful Wonder World,PSP,2011.0,Adventure,Quinrose,0.0,0.0,0.02,0.0,0.02,no_data
15383,Cross Treasures,DS,2009.0,Role-Playing,Square Enix,0.0,0.0,0.02,0.0,0.02,no_data
15384,Ruff Trigger: The Vanocore Conspiracy,PS2,2006.0,Platform,Natsume,0.01,0.01,0.0,0.0,0.02,no_data
15385,Silent Bomber,PS,1999.0,Action,Virgin Interactive,0.01,0.01,0.0,0.0,0.02,no_data
15386,Samurai & Dragons,PSV,2012.0,Action,Sega,0.0,0.0,0.02,0.0,0.02,no_data
15387,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,PS3,2015.0,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,no_data
15388,Elminage Original: Majo to Megami to Kamigami no Yubiwa,PSP,2011.0,Role-Playing,Starfish,0.0,0.0,0.02,0.0,0.02,no_data
15389,TalkMan,PSP,2006.0,Misc,Sony Computer Entertainment,0.0,0.0,0.02,0.0,0.02,no_data
15390,XGRA: Extreme G Racing Association,XB,2003.0,Racing,Acclaim Entertainment,0.02,0.0,0.0,0.0,0.02,"XGRA
Extreme-G Racing Association
Développeur
Acclaim Cheltenham
Éditeur
Acclaim
Date de sortie
2003
Genre
Course
Mode de jeu
Multijoueur, solo
Plateforme
GameCube, PlayStation 2, Xbox
Extreme-G
XG3: Extreme-G Racing (2001) -
modifier - modifier le code - modifier Wikidata"
15391,Uta no * Prince-Sama,PSP,2010.0,Adventure,Broccoli,0.0,0.0,0.02,0.0,0.02,no_data
15392,Ridge Racer Unbounded,PC,2012.0,Racing,Namco Bandai Games,0.0,0.02,0.0,0.0,0.02,"Cet article ne cite pas suffisamment ses sources (mars 2020).
Si vous disposez d'ouvrages ou d'articles de référence ou si vous connaissez des sites web de qualité traitant du thème abordé ici, merci de compléter l'article en donnant les références utiles à sa vérifiabilité et en les liant à la section « Notes et références »
En pratique : Quelles sources sont attendues ? Comment ajouter mes sources ?"
15393,Elminage Gothic: Ulm Zakir to Yami no Gishiki,PSP,2012.0,Role-Playing,Starfish,0.0,0.0,0.02,0.0,0.02,no_data
15394,Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,PSP,2006.0,Misc,Sega,0.0,0.0,0.02,0.0,0.02,no_data
15395,Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!,3DS,2011.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,no_data
15396,Invizimals: The Resistance,PSV,2014.0,Role-Playing,Sony Computer Entertainment,0.0,0.02,0.0,0.0,0.02,no_data
15397,Anima - Gate of Memories,PS4,2016.0,Action,Avanquest,0.0,0.02,0.0,0.0,0.02,no_data
15398,B-17: Fortress in the Sky,DS,2007.0,Simulation,DSI Games,0.02,0.0,0.0,0.0,0.02,"B-17
Fortress in the Sky
Développeur
Skyworks Technologies
Éditeur
AN DSI Games
EUR Zoo Digital Publishing
Date de sortie
AN 19 juin 2007
EUR 21 septembre 2007
Genre
Combat aérien
Plateforme
Nintendo DS
modifier - modifier le code - modifier Wikidata"
15399,Mushishi: Amefuru Sato,DS,2008.0,Simulation,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02,no_data
15400,Arcana Famiglia: Vascello Phantasma no Majutsushi,PSP,2012.0,Action,Comfort,0.0,0.0,0.02,0.0,0.02,no_data
15401,The Legend of Heroes: Trails in the Sky Second Chapter,PS3,2013.0,Role-Playing,Falcom Corporation,0.0,0.0,0.02,0.0,0.02,"The Legend of Heroes: Trails
Genre
Jeu vidéo de rôle
Développeur
Falcom
Éditeur
Falcom (Japon)
Xseed Games (AN)
NIS America (AN)
Premier jeu
2004 : Trails in the Sky
Dernier jeu
2022 : Kuro no Kiseki II
Plate-forme
Microsoft Windows, PlayStation 3, PlayStation 4, PlayStation Portable, PlayStation Vita, Nintendo Switch, PlayStation 5
Ventes
7 000 000
Site web
www.falcom.co.jp/kiseki/ (ja)
modifier - modifier le code - modifier Wikidata"
15402,Motocross Mania 3,XB,2005.0,Racing,Take-Two Interactive,0.01,0.0,0.0,0.0,0.02,no_data
